State,County,cooling system type,climate zone,PUE mean
Virginia,Lancaster County,12,4A,1.43915
Virginia,Lancaster County,13,4A,1.36535
Virginia,Lancaster County,14,4A,1.5873
Virginia,Lee County,1,4A,1.17335
Virginia,Lee County,2,4A,1.14975
Virginia,Lee County,3,4A,1.5183
Virginia,Lee County,4,4A,1.3989
Virginia,Lee County,5,4A,1.62745
Virginia,Lee County,6,4A,1.5598
Virginia,Lee County,7,4A,1.77255
Virginia,Lee County,8,4A,1.8474
Virginia,Lee County,9,4A,1.9314
Virginia,Lee County,10,4A,2.1151
Virginia,Lee County,11,4A,1.28235
Virginia,Lee County,12,4A,1.43915
Virginia,Lee County,13,4A,1.36535
Virginia,Lee County,14,4A,1.5873
Virginia,Lexington city,1,4A,1.17335
Virginia,Lexington city,2,4A,1.14975
Virginia,Lexington city,3,4A,1.5183
Virginia,Lexington city,4,4A,1.3989
Virginia,Lexington city,5,4A,1.62745
Virginia,Lexington city,6,4A,1.5598
Virginia,Lexington city,7,4A,1.77255
Virginia,Lexington city,8,4A,1.8474
Virginia,Lexington city,9,4A,1.9314
Virginia,Lexington city,10,4A,2.1151
Virginia,Lexington city,11,4A,1.28235
Virginia,Lexington city,12,4A,1.43915
Virginia,Lexington city,13,4A,1.36535
Virginia,Lexington city,14,4A,1.5873
Virginia,Loudoun County,1,4A,1.17335
Virginia,Loudoun County,2,4A,1.14975
Virginia,Loudoun County,3,4A,1.5183
Virginia,Loudoun County,4,4A,1.3989
Virginia,Loudoun County,5,4A,1.62745
Virginia,Loudoun County,6,4A,1.5598
Virginia,Loudoun County,7,4A,1.77255
Virginia,Loudoun County,8,4A,1.8474
Virginia,Loudoun County,9,4A,1.9314
Virginia,Loudoun County,10,4A,2.1151
Virginia,Loudoun County,11,4A,1.28235
Virginia,Loudoun County,12,4A,1.43915
Virginia,Loudoun County,13,4A,1.36535
Virginia,Loudoun County,14,4A,1.5873
Virginia,Louisa County,1,4A,1.17335
Virginia,Louisa County,2,4A,1.14975
Virginia,Louisa County,3,4A,1.5183
Virginia,Louisa County,4,4A,1.3989
Virginia,Louisa County,5,4A,1.62745
Virginia,Louisa County,6,4A,1.5598
Virginia,Louisa County,7,4A,1.77255
Virginia,Louisa County,8,4A,1.8474
Virginia,Louisa County,9,4A,1.9314
Virginia,Louisa County,10,4A,2.1151
Virginia,Louisa County,11,4A,1.28235
Virginia,Louisa County,12,4A,1.43915
Virginia,Louisa County,13,4A,1.36535
Virginia,Louisa County,14,4A,1.5873
Virginia,Lunenburg County,1,4A,1.17335
Virginia,Lunenburg County,2,4A,1.14975
Virginia,Lunenburg County,3,4A,1.5183
Virginia,Lunenburg County,4,4A,1.3989
Virginia,Lunenburg County,5,4A,1.62745
Virginia,Lunenburg County,6,4A,1.5598
Virginia,Lunenburg County,7,4A,1.77255
Virginia,Lunenburg County,8,4A,1.8474
Virginia,Lunenburg County,9,4A,1.9314
Virginia,Lunenburg County,10,4A,2.1151
Virginia,Lunenburg County,11,4A,1.28235
Virginia,Lunenburg County,12,4A,1.43915
Virginia,Lunenburg County,13,4A,1.36535
Virginia,Lunenburg County,14,4A,1.5873
Virginia,Lynchburg city,1,4A,1.17335
Virginia,Lynchburg city,2,4A,1.14975
Virginia,Lynchburg city,3,4A,1.5183
Virginia,Lynchburg city,4,4A,1.3989
Virginia,Lynchburg city,5,4A,1.62745
Virginia,Lynchburg city,6,4A,1.5598
Virginia,Lynchburg city,7,4A,1.77255
Virginia,Lynchburg city,8,4A,1.8474
Virginia,Lynchburg city,9,4A,1.9314
Virginia,Lynchburg city,10,4A,2.1151
Virginia,Lynchburg city,11,4A,1.28235
Virginia,Lynchburg city,12,4A,1.43915
Virginia,Lynchburg city,13,4A,1.36535
Virginia,Lynchburg city,14,4A,1.5873
Virginia,Madison County,1,4A,1.17335
Virginia,Madison County,2,4A,1.14975
Virginia,Madison County,3,4A,1.5183
Virginia,Madison County,4,4A,1.3989
Virginia,Madison County,5,4A,1.62745
Virginia,Madison County,6,4A,1.5598
Virginia,Madison County,7,4A,1.77255
Virginia,Madison County,8,4A,1.8474
Virginia,Madison County,9,4A,1.9314
Virginia,Madison County,10,4A,2.1151
Virginia,Madison County,11,4A,1.28235
Virginia,Madison County,12,4A,1.43915
Virginia,Madison County,13,4A,1.36535
Virginia,Madison County,14,4A,1.5873
Virginia,Manassas Park city,1,4A,1.17335
Virginia,Manassas Park city,2,4A,1.14975
Virginia,Manassas Park city,3,4A,1.5183
Virginia,Manassas Park city,4,4A,1.3989
Virginia,Manassas Park city,5,4A,1.62745
Virginia,Manassas Park city,6,4A,1.5598
Virginia,Manassas Park city,7,4A,1.77255
Virginia,Manassas Park city,8,4A,1.8474
Virginia,Manassas Park city,9,4A,1.9314
Virginia,Manassas Park city,10,4A,2.1151
Virginia,Manassas Park city,11,4A,1.28235
Virginia,Manassas Park city,12,4A,1.43915
Virginia,Manassas Park city,13,4A,1.36535
Virginia,Manassas Park city,14,4A,1.5873
Virginia,Manassas city,1,4A,1.17335
Virginia,Manassas city,2,4A,1.14975
Virginia,Manassas city,3,4A,1.5183
Virginia,Manassas city,4,4A,1.3989
Virginia,Manassas city,5,4A,1.62745
Virginia,Manassas city,6,4A,1.5598
Virginia,Manassas city,7,4A,1.77255
Virginia,Manassas city,8,4A,1.8474
Virginia,Manassas city,9,4A,1.9314
Virginia,Manassas city,10,4A,2.1151
Virginia,Manassas city,11,4A,1.28235
Virginia,Manassas city,12,4A,1.43915
Virginia,Manassas city,13,4A,1.36535
Virginia,Manassas city,14,4A,1.5873
Virginia,Martinsville city,1,4A,1.17335
Virginia,Martinsville city,2,4A,1.14975
Virginia,Martinsville city,3,4A,1.5183
Virginia,Martinsville city,4,4A,1.3989
Virginia,Martinsville city,5,4A,1.62745
Virginia,Martinsville city,6,4A,1.5598
Virginia,Martinsville city,7,4A,1.77255
Virginia,Martinsville city,8,4A,1.8474
Virginia,Martinsville city,9,4A,1.9314
Virginia,Martinsville city,10,4A,2.1151
Virginia,Martinsville city,11,4A,1.28235
Virginia,Martinsville city,12,4A,1.43915
Virginia,Martinsville city,13,4A,1.36535
Virginia,Martinsville city,14,4A,1.5873
Virginia,Mathews County,1,4A,1.17335
Virginia,Mathews County,2,4A,1.14975
Virginia,Mathews County,3,4A,1.5183
Virginia,Mathews County,4,4A,1.3989
Virginia,Mathews County,5,4A,1.62745
Virginia,Mathews County,6,4A,1.5598
Virginia,Mathews County,7,4A,1.77255
Virginia,Mathews County,8,4A,1.8474
Virginia,Mathews County,9,4A,1.9314
Virginia,Mathews County,10,4A,2.1151
Virginia,Mathews County,11,4A,1.28235
Virginia,Mathews County,12,4A,1.43915
Virginia,Mathews County,13,4A,1.36535
Virginia,Mathews County,14,4A,1.5873
Virginia,Mecklenburg County,1,4A,1.17335
Virginia,Mecklenburg County,2,4A,1.14975
Virginia,Mecklenburg County,3,4A,1.5183
Virginia,Mecklenburg County,4,4A,1.3989
Virginia,Mecklenburg County,5,4A,1.62745
Virginia,Mecklenburg County,6,4A,1.5598
Virginia,Mecklenburg County,7,4A,1.77255
Virginia,Mecklenburg County,8,4A,1.8474
Virginia,Mecklenburg County,9,4A,1.9314
Virginia,Mecklenburg County,10,4A,2.1151
Virginia,Mecklenburg County,11,4A,1.28235
Virginia,Mecklenburg County,12,4A,1.43915
Virginia,Mecklenburg County,13,4A,1.36535
Virginia,Mecklenburg County,14,4A,1.5873
Virginia,Middlesex County,1,4A,1.17335
Virginia,Middlesex County,2,4A,1.14975
Virginia,Middlesex County,3,4A,1.5183
Virginia,Middlesex County,4,4A,1.3989
Virginia,Middlesex County,5,4A,1.62745
Virginia,Middlesex County,6,4A,1.5598
Virginia,Middlesex County,7,4A,1.77255
Virginia,Middlesex County,8,4A,1.8474
Virginia,Middlesex County,9,4A,1.9314
Virginia,Middlesex County,10,4A,2.1151
Virginia,Middlesex County,11,4A,1.28235
Virginia,Middlesex County,12,4A,1.43915
Virginia,Middlesex County,13,4A,1.36535
Virginia,Middlesex County,14,4A,1.5873
Virginia,Montgomery County,1,4A,1.17335
Virginia,Montgomery County,2,4A,1.14975
Virginia,Montgomery County,3,4A,1.5183
Virginia,Montgomery County,4,4A,1.3989
Virginia,Montgomery County,5,4A,1.62745
Virginia,Montgomery County,6,4A,1.5598
Virginia,Montgomery County,7,4A,1.77255
Virginia,Montgomery County,8,4A,1.8474
Virginia,Montgomery County,9,4A,1.9314
Virginia,Montgomery County,10,4A,2.1151
Virginia,Montgomery County,11,4A,1.28235
Virginia,Montgomery County,12,4A,1.43915
Virginia,Montgomery County,13,4A,1.36535
Virginia,Montgomery County,14,4A,1.5873
Virginia,Nelson County,1,4A,1.17335
Virginia,Nelson County,2,4A,1.14975
Virginia,Nelson County,3,4A,1.5183
Virginia,Nelson County,4,4A,1.3989
Virginia,Nelson County,5,4A,1.62745
Virginia,Nelson County,6,4A,1.5598
Virginia,Nelson County,7,4A,1.77255
Virginia,Nelson County,8,4A,1.8474
Virginia,Nelson County,9,4A,1.9314
Virginia,Nelson County,10,4A,2.1151
Virginia,Nelson County,11,4A,1.28235
Virginia,Nelson County,12,4A,1.43915
Virginia,Nelson County,13,4A,1.36535
Virginia,Nelson County,14,4A,1.5873
Virginia,New Kent County,1,4A,1.17335
Virginia,New Kent County,2,4A,1.14975
Virginia,New Kent County,3,4A,1.5183
Virginia,New Kent County,4,4A,1.3989
Virginia,New Kent County,5,4A,1.62745
Virginia,New Kent County,6,4A,1.5598
Virginia,New Kent County,7,4A,1.77255
Virginia,New Kent County,8,4A,1.8474
Virginia,New Kent County,9,4A,1.9314
Virginia,New Kent County,10,4A,2.1151
Virginia,New Kent County,11,4A,1.28235
Virginia,New Kent County,12,4A,1.43915
Virginia,New Kent County,13,4A,1.36535
Virginia,New Kent County,14,4A,1.5873
Virginia,Newport News city,1,4A,1.17335
Virginia,Newport News city,2,4A,1.14975
Virginia,Newport News city,3,4A,1.5183
Virginia,Newport News city,4,4A,1.3989
Virginia,Newport News city,5,4A,1.62745
Virginia,Newport News city,6,4A,1.5598
Virginia,Newport News city,7,4A,1.77255
Virginia,Newport News city,8,4A,1.8474
Virginia,Newport News city,9,4A,1.9314
Virginia,Newport News city,10,4A,2.1151
Virginia,Newport News city,11,4A,1.28235
Virginia,Newport News city,12,4A,1.43915
Virginia,Newport News city,13,4A,1.36535
Virginia,Newport News city,14,4A,1.5873
Virginia,Norfolk city,1,4A,1.17335
Virginia,Norfolk city,2,4A,1.14975
Virginia,Norfolk city,3,4A,1.5183
Virginia,Norfolk city,4,4A,1.3989
Virginia,Norfolk city,5,4A,1.62745
Virginia,Norfolk city,6,4A,1.5598
Virginia,Norfolk city,7,4A,1.77255
Virginia,Norfolk city,8,4A,1.8474
Virginia,Norfolk city,9,4A,1.9314
Virginia,Norfolk city,10,4A,2.1151
Virginia,Norfolk city,11,4A,1.28235
Virginia,Norfolk city,12,4A,1.43915
Virginia,Norfolk city,13,4A,1.36535
Virginia,Norfolk city,14,4A,1.5873
Virginia,Northampton County,1,4A,1.17335
Virginia,Northampton County,2,4A,1.14975
Virginia,Northampton County,3,4A,1.5183
Virginia,Northampton County,4,4A,1.3989
Virginia,Northampton County,5,4A,1.62745
Virginia,Northampton County,6,4A,1.5598
Virginia,Northampton County,7,4A,1.77255
Virginia,Northampton County,8,4A,1.8474
Virginia,Northampton County,9,4A,1.9314
Virginia,Northampton County,10,4A,2.1151
Virginia,Northampton County,11,4A,1.28235
Virginia,Northampton County,12,4A,1.43915
Virginia,Northampton County,13,4A,1.36535
Virginia,Northampton County,14,4A,1.5873
Virginia,Northumberland County,1,4A,1.17335
Virginia,Northumberland County,2,4A,1.14975
Virginia,Northumberland County,3,4A,1.5183
Virginia,Northumberland County,4,4A,1.3989
Virginia,Northumberland County,5,4A,1.62745
Virginia,Northumberland County,6,4A,1.5598
Virginia,Northumberland County,7,4A,1.77255
Virginia,Northumberland County,8,4A,1.8474
Virginia,Northumberland County,9,4A,1.9314
Virginia,Northumberland County,10,4A,2.1151
Virginia,Northumberland County,11,4A,1.28235
Virginia,Northumberland County,12,4A,1.43915
Virginia,Northumberland County,13,4A,1.36535
Virginia,Northumberland County,14,4A,1.5873
Virginia,Norton city,1,4A,1.17335
Virginia,Norton city,2,4A,1.14975
Virginia,Norton city,3,4A,1.5183
Virginia,Norton city,4,4A,1.3989
Virginia,Norton city,5,4A,1.62745
Virginia,Norton city,6,4A,1.5598
Virginia,Norton city,7,4A,1.77255
Virginia,Norton city,8,4A,1.8474
Virginia,Norton city,9,4A,1.9314
Virginia,Norton city,10,4A,2.1151
Virginia,Norton city,11,4A,1.28235
Virginia,Norton city,12,4A,1.43915
Virginia,Norton city,13,4A,1.36535
Virginia,Norton city,14,4A,1.5873
Virginia,Nottoway County,1,4A,1.17335
Virginia,Nottoway County,2,4A,1.14975
Virginia,Nottoway County,3,4A,1.5183
Virginia,Nottoway County,4,4A,1.3989
Virginia,Nottoway County,5,4A,1.62745
Virginia,Nottoway County,6,4A,1.5598
Virginia,Nottoway County,7,4A,1.77255
Virginia,Nottoway County,8,4A,1.8474
Virginia,Nottoway County,9,4A,1.9314
Virginia,Nottoway County,10,4A,2.1151
Virginia,Nottoway County,11,4A,1.28235
Virginia,Nottoway County,12,4A,1.43915
Virginia,Nottoway County,13,4A,1.36535
Virginia,Nottoway County,14,4A,1.5873
Virginia,Orange County,1,4A,1.17335
Virginia,Orange County,2,4A,1.14975
Virginia,Orange County,3,4A,1.5183
Virginia,Orange County,4,4A,1.3989
Virginia,Orange County,5,4A,1.62745
Virginia,Orange County,6,4A,1.5598
Virginia,Orange County,7,4A,1.77255
Virginia,Orange County,8,4A,1.8474
Virginia,Orange County,9,4A,1.9314
Virginia,Orange County,10,4A,2.1151
Virginia,Orange County,11,4A,1.28235
Virginia,Orange County,12,4A,1.43915
Virginia,Orange County,13,4A,1.36535
Virginia,Orange County,14,4A,1.5873
Virginia,Page County,1,4A,1.17335
Virginia,Page County,2,4A,1.14975
Virginia,Page County,3,4A,1.5183
Virginia,Page County,4,4A,1.3989
Virginia,Page County,5,4A,1.62745
Virginia,Page County,6,4A,1.5598
Virginia,Page County,7,4A,1.77255
Virginia,Page County,8,4A,1.8474
Virginia,Page County,9,4A,1.9314
Virginia,Page County,10,4A,2.1151
Virginia,Page County,11,4A,1.28235
Virginia,Page County,12,4A,1.43915
Virginia,Page County,13,4A,1.36535
Virginia,Page County,14,4A,1.5873
Virginia,Patrick County,1,4A,1.17335
Virginia,Patrick County,2,4A,1.14975
Virginia,Patrick County,3,4A,1.5183
Virginia,Patrick County,4,4A,1.3989
Virginia,Patrick County,5,4A,1.62745
Virginia,Patrick County,6,4A,1.5598
Virginia,Patrick County,7,4A,1.77255
Virginia,Patrick County,8,4A,1.8474
Virginia,Patrick County,9,4A,1.9314
Virginia,Patrick County,10,4A,2.1151
Virginia,Patrick County,11,4A,1.28235
Virginia,Patrick County,12,4A,1.43915
Virginia,Patrick County,13,4A,1.36535
Virginia,Patrick County,14,4A,1.5873
Virginia,Petersburg city,1,4A,1.17335
Virginia,Petersburg city,2,4A,1.14975
Virginia,Petersburg city,3,4A,1.5183
Virginia,Petersburg city,4,4A,1.3989
Virginia,Petersburg city,5,4A,1.62745
Virginia,Petersburg city,6,4A,1.5598
Virginia,Petersburg city,7,4A,1.77255
Virginia,Petersburg city,8,4A,1.8474
Virginia,Petersburg city,9,4A,1.9314
Virginia,Petersburg city,10,4A,2.1151
Virginia,Petersburg city,11,4A,1.28235
Virginia,Petersburg city,12,4A,1.43915
Virginia,Petersburg city,13,4A,1.36535
Virginia,Petersburg city,14,4A,1.5873
Virginia,Pittsylvania County,1,4A,1.17335
Virginia,Pittsylvania County,2,4A,1.14975
Virginia,Pittsylvania County,3,4A,1.5183
Virginia,Pittsylvania County,4,4A,1.3989
Virginia,Pittsylvania County,5,4A,1.62745
Virginia,Pittsylvania County,6,4A,1.5598
Virginia,Pittsylvania County,7,4A,1.77255
Virginia,Pittsylvania County,8,4A,1.8474
Virginia,Pittsylvania County,9,4A,1.9314
Virginia,Pittsylvania County,10,4A,2.1151
Virginia,Pittsylvania County,11,4A,1.28235
Virginia,Pittsylvania County,12,4A,1.43915
Virginia,Pittsylvania County,13,4A,1.36535
Virginia,Pittsylvania County,14,4A,1.5873
Virginia,Poquoson city,1,4A,1.17335
Virginia,Poquoson city,2,4A,1.14975
Virginia,Poquoson city,3,4A,1.5183
Virginia,Poquoson city,4,4A,1.3989
Virginia,Poquoson city,5,4A,1.62745
Virginia,Poquoson city,6,4A,1.5598
Virginia,Poquoson city,7,4A,1.77255
Virginia,Poquoson city,8,4A,1.8474
Virginia,Poquoson city,9,4A,1.9314
Virginia,Poquoson city,10,4A,2.1151
Virginia,Poquoson city,11,4A,1.28235
Virginia,Poquoson city,12,4A,1.43915
Virginia,Poquoson city,13,4A,1.36535
Virginia,Poquoson city,14,4A,1.5873
Virginia,Portsmouth city,1,4A,1.17335
Virginia,Portsmouth city,2,4A,1.14975
Virginia,Portsmouth city,3,4A,1.5183
Virginia,Portsmouth city,4,4A,1.3989
Virginia,Portsmouth city,5,4A,1.62745
Virginia,Portsmouth city,6,4A,1.5598
Virginia,Portsmouth city,7,4A,1.77255
Virginia,Portsmouth city,8,4A,1.8474
Virginia,Portsmouth city,9,4A,1.9314
Virginia,Portsmouth city,10,4A,2.1151
Virginia,Portsmouth city,11,4A,1.28235
Virginia,Portsmouth city,12,4A,1.43915
Virginia,Portsmouth city,13,4A,1.36535
Virginia,Portsmouth city,14,4A,1.5873
Virginia,Powhatan County,1,4A,1.17335
Virginia,Powhatan County,2,4A,1.14975
Virginia,Powhatan County,3,4A,1.5183
Virginia,Powhatan County,4,4A,1.3989
Virginia,Powhatan County,5,4A,1.62745
Virginia,Powhatan County,6,4A,1.5598
Virginia,Powhatan County,7,4A,1.77255
Virginia,Powhatan County,8,4A,1.8474
Virginia,Powhatan County,9,4A,1.9314
Virginia,Powhatan County,10,4A,2.1151
Virginia,Powhatan County,11,4A,1.28235
Virginia,Powhatan County,12,4A,1.43915
Virginia,Powhatan County,13,4A,1.36535
Virginia,Powhatan County,14,4A,1.5873
Virginia,Prince Edward County,1,4A,1.17335
Virginia,Prince Edward County,2,4A,1.14975
Virginia,Prince Edward County,3,4A,1.5183
Virginia,Prince Edward County,4,4A,1.3989
Virginia,Prince Edward County,5,4A,1.62745
Virginia,Prince Edward County,6,4A,1.5598
Virginia,Prince Edward County,7,4A,1.77255
Virginia,Prince Edward County,8,4A,1.8474
Virginia,Prince Edward County,9,4A,1.9314
Virginia,Prince Edward County,10,4A,2.1151
Virginia,Prince Edward County,11,4A,1.28235
Virginia,Prince Edward County,12,4A,1.43915
Virginia,Prince Edward County,13,4A,1.36535
Virginia,Prince Edward County,14,4A,1.5873
Virginia,Prince George County,1,4A,1.17335
Virginia,Prince George County,2,4A,1.14975
Virginia,Prince George County,3,4A,1.5183
Virginia,Prince George County,4,4A,1.3989
Virginia,Prince George County,5,4A,1.62745
Virginia,Prince George County,6,4A,1.5598
Virginia,Prince George County,7,4A,1.77255
Virginia,Prince George County,8,4A,1.8474
Virginia,Prince George County,9,4A,1.9314
Virginia,Prince George County,10,4A,2.1151
Virginia,Prince George County,11,4A,1.28235
Virginia,Prince George County,12,4A,1.43915
Virginia,Prince George County,13,4A,1.36535
Virginia,Prince George County,14,4A,1.5873
Virginia,Prince William County,1,4A,1.17335
Virginia,Prince William County,2,4A,1.14975
Virginia,Prince William County,3,4A,1.5183
Virginia,Prince William County,4,4A,1.3989
Virginia,Prince William County,5,4A,1.62745
Virginia,Prince William County,6,4A,1.5598
Virginia,Prince William County,7,4A,1.77255
Virginia,Prince William County,8,4A,1.8474
Virginia,Prince William County,9,4A,1.9314
Virginia,Prince William County,10,4A,2.1151
Virginia,Prince William County,11,4A,1.28235
Virginia,Prince William County,12,4A,1.43915
Virginia,Prince William County,13,4A,1.36535
Virginia,Prince William County,14,4A,1.5873
Virginia,Pulaski County,1,4A,1.17335
Virginia,Pulaski County,2,4A,1.14975
Virginia,Pulaski County,3,4A,1.5183
Virginia,Pulaski County,4,4A,1.3989
Virginia,Pulaski County,5,4A,1.62745
Virginia,Pulaski County,6,4A,1.5598
Virginia,Pulaski County,7,4A,1.77255
Virginia,Pulaski County,8,4A,1.8474
Virginia,Pulaski County,9,4A,1.9314
Virginia,Pulaski County,10,4A,2.1151
Virginia,Pulaski County,11,4A,1.28235
Virginia,Pulaski County,12,4A,1.43915
Virginia,Pulaski County,13,4A,1.36535
Virginia,Pulaski County,14,4A,1.5873
Virginia,Radford city,1,4A,1.17335
Virginia,Radford city,2,4A,1.14975
Virginia,Radford city,3,4A,1.5183
Virginia,Radford city,4,4A,1.3989
Virginia,Radford city,5,4A,1.62745
Virginia,Radford city,6,4A,1.5598
Virginia,Radford city,7,4A,1.77255
Virginia,Radford city,8,4A,1.8474
Virginia,Radford city,9,4A,1.9314
Virginia,Radford city,10,4A,2.1151
Virginia,Radford city,11,4A,1.28235
Virginia,Radford city,12,4A,1.43915
Virginia,Radford city,13,4A,1.36535
Virginia,Radford city,14,4A,1.5873
Virginia,Rappahannock County,1,4A,1.17335
Virginia,Rappahannock County,2,4A,1.14975
Virginia,Rappahannock County,3,4A,1.5183
Virginia,Rappahannock County,4,4A,1.3989
Virginia,Rappahannock County,5,4A,1.62745
